Leg_Index,cmd_ q_des_abad,cmd_ q_des_hip,cmd_ q_des_knee,cmd_ qd_des_abad,cmd_ qd_des_hip,cmd_ qd_des_knee,cmd_ kp_abad,cmd_ kp_hip,cmd_ kp_knee,cmd_ kd_abad,cmd_ kd_hip,cmd_ kd_knee,cmd_ tau_abad_ff,cmd_ tau_hip_ff,cmd_ tau_knee_ff,cmd_ Control Mode,cmd_ Checksum,cmd_ Flags_raw,cmd_ Flags,data_ q_abad,data_ q_hip,data_ q_knee,data_ qd_abad,data_ qd_hip,data_ qd_knee,data_ tau_m_abad,data_ tau_m_hip,data_ tau_m_knee,data_ CalcChecksum,data_ RcvdChecksum,data_ Flag_dataraw,data_ Flag_data,stm_ ab_p,stm_ hip_p,stm_ knee_p,stm_ ab_v,stm_ hip_v,stm_ knee_v,stm_ ab_kp,stm_ hip_kp,stm_ knee_kp,stm_ ab_kd,stm_ hip_kd,stm_ knee_kd,stm_ ab_t,stm_ hip_t,stm_ knee_t,stm_ flags,stm_ checksum,stm_ nan_rcvd,stm_ checksumerror,stm_ ab_motorTrqCalcAfterLim,stm_ ab_motorTrqCalcBeforeLim,stm_ hip_motorTrqCalcAfterLim,stm_ hip_motorTrqCalcBeforeLim,stm_ knee_motorTrqCalcAfterLim,stm_ knee_motorTrqCalcBeforeLim
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116095863,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-45564553,-45564553,2145384444,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.622186661,0.061050415,-0.061050415,0.0183162689,0.0684261993,-0.0684261993,0.0684261993,-45564553,-45564553,-2145388544,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.156977654,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,2143940458,2143940458,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584547698,0.0122108459,0.0122108459,-0.0549430847,-0.20527859,0.0684261993,0.0684261993,2143940458,2143940458,-2145384456,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116095863,-0.0122108459,-0.0366287231,-0.0915756226,-0.0684261993,-0.0684261993,0.0684261993,2086054539,2086054539,-2145388548,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.622186661,-0.0122108459,-0.0122108459,0.0915756226,-0.0684261993,-0.0684261993,-0.20527859,2086054539,2086054539,2141190140,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.156977654,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-5900438,-5900438,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584547698,-0.061050415,0.0366287231,-0.0549430847,-0.20527859,0.0684261993,0.0684261993,-5900438,-5900438,-2145384456,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116095863,-0.0122108459,-0.0366287231,0.0915756226,-0.0684261993,-0.0684261993,-0.0684261993,3168478,3168478,2145384444,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.621932328,-0.0854682922,0.134311676,-0.0915756226,-0.0684261993,-0.0684261993,-0.20527859,3168478,3168478,2141190140,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.157359123,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-2141480086,-2141480086,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584547698,-0.0366287231,-0.061050415,-0.0549430847,-0.20527859,-0.0684261993,-0.0684261993,-2141480086,-2141480086,2145384440,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116350174,-0.0122108459,-0.061050415,-0.0549430847,-0.0684261993,-0.0684261993,0.0684261993,-2090612363,-2090612363,-2145388548,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.621932328,0.0122108459,-0.0122108459,-0.0915756226,-0.0684261993,-0.0684261993,0.0684261993,-2090612363,-2090612363,-2145388548,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.156977654,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-2119362414,-2119362414,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584547698,-0.061050415,-0.0366287231,-0.0183162689,0.0684261993,-0.20527859,-0.0684261993,-2119362414,-2119362414,2145380352,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116350174,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-45402148,-45402148,2145384444,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.622186661,-0.0122108459,-0.0122108459,-0.0183162689,0.0684261993,-0.0684261993,0.0684261993,-45402148,-45402148,-2145388544,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.156977654,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-2111709678,-2111709678,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584547698,0.0122108459,0.0366287231,-0.164834976,0.0684261993,-0.20527859,-0.0684261993,-2111709678,-2111709678,2145380352,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116095863,-0.0122108459,0.0122108459,0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-61158025,-61158025,2145384444,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.622186661,-0.0122108459,-0.0122108459,-0.0915756226,0.0684261993,0.0684261993,0.0684261993,-61158025,-61158025,-2145384448,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.156977654,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,2088677650,2088677650,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584547698,-0.0854682922,-0.061050415,-0.128202438,0.0684261993,0.0684261993,0.0684261993,2088677650,2088677650,-2145384448,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116095863,-0.0122108459,-0.0366287231,0.128202438,-0.0684261993,-0.0684261993,-0.0684261993,2101916299,2101916299,2145384444,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.622186661,-0.0122108459,-0.0366287231,-0.128202438,-0.0684261993,-0.0684261993,0.0684261993,2101916299,2101916299,-2145388548,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.156977654,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,59806610,59806610,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584547698,0.134311676,0.0854682922,0.0549430847,0.0684261993,-0.0684261993,-0.0684261993,59806610,59806610,2145384448,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116095863,-0.0122108459,0.0122108459,-0.0915756226,-0.0684261993,-0.0684261993,0.0684261993,2081860235,2081860235,-2145388548,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.622186661,-0.0366287231,0.0122108459,0.0915756226,-0.0684261993,-0.0684261993,-0.0684261993,2081860235,2081860235,2145384444,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.156977654,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-2124803730,-2124803730,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584547698,-0.061050415,0.109889984,0.0183162689,-0.0684261993,-0.20527859,-0.0684261993,-2124803730,-2124803730,2145380348,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116350174,-0.0122108459,-0.0122108459,-0.0915756226,-0.0684261993,-0.0684261993,0.0684261993,-2135859040,-2135859040,-2145388548,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.622186661,-0.0122108459,-0.109889984,0.164834976,-0.0684261993,-0.0684261993,0.0684261993,-2135859040,-2135859040,-2145388548,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.156977654,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-2087678870,-2087678870,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584547698,-0.134311676,0.0854682922,0.0549430847,-0.20527859,-0.20527859,-0.0684261993,-2087678870,-2087678870,2145380344,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116095863,-0.0122108459,-0.0366287231,-0.0183162689,-0.0684261993,-0.0684261993,0.0684261993,35759479,35759479,-2145388548,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.622186661,-0.0366287231,0.0366287231,0.0549430847,0.0684261993,-0.0684261993,0.0684261993,35759479,35759479,-2145388544,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.156977654,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,5606762,5606762,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584547698,-0.0854682922,0.0366287231,-0.0915756226,-0.20527859,-0.20527859,-0.0684261993,5606762,5606762,2145380344,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116350174,-0.0122108459,-0.0366287231,-0.128202438,-0.0684261993,-0.0684261993,-0.0684261993,-2135463008,-2135463008,2145384444,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.622186661,-0.0122108459,0.0122108459,-0.0549430847,-0.0684261993,-0.0684261993,-0.0684261993,-2135463008,-2135463008,2145384444,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.157359123,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-21393770,-21393770,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584547698,-0.0854682922,-0.0366287231,0.0183162689,0.20527859,-0.0684261993,0.0684261993,-21393770,-21393770,-2145388540,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116350174,-0.0122108459,-0.0122108459,-0.0915756226,-0.0684261993,-0.0684261993,0.0684261993,42246688,42246688,-2145388548,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.622186661,-0.0854682922,-0.061050415,-0.0549430847,-0.0684261993,-0.0684261993,0.0684261993,42246688,42246688,-2145388548,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.156977654,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,2091625238,2091625238,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584547698,0.0122108459,0.0122108459,-0.128202438,0.20527859,0.0684261993,0.0684261993,2091625238,2091625238,-2145384444,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116095863,-0.0122108459,-0.061050415,-0.0549430847,-0.0684261993,-0.0684261993,-0.0684261993,35805047,35805047,2145384444,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.622186661,-0.0854682922,0.0122108459,0.0549430847,0.0684261993,0.0684261993,-0.20527859,35805047,35805047,2141194240,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.156977654,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,15925394,15925394,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584547698,0.0122108459,-0.061050415,-0.0183162689,0.0684261993,-0.20527859,-0.0684261993,15925394,15925394,2145380352,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-2107528561,-2107528561,2145384444,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.622186661,0.0854682922,0.0854682922,-0.0549430847,-0.20527859,-0.0684261993,-0.20527859,-2107528561,-2107528561,2141190136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.156977654,0.600060761,-0.0122108459,-0.0122108459,0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,40258156,40258156,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,1,1,1.1217289,-0.16117382,0.584801972,-0.0122108459,0.061050415,0.128202438,0.0684261993,-0.0684261993,-0.0684261993,40258156,40258156,2145384448,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,1,1,-1.89421654,0.140954971,-0.116095863,-0.0122108459,-0.0122108459,0.0915756226,-0.0684261993,-0.0684261993,0.0684261993,2129688843,2129688843,-2145388548,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,1,1,-0.547608376,-0.289349556,0.622186661,0.0366287231,0.0366287231,-0.128202438,-0.0684261993,-0.0684261993,-0.0684261993,2129688843,2129688843,2145384444,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,1,1,-0.194361687,-0.156977654,0.600060761,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,2130436242,2130436242,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
